chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
3,33019844,33020615,771,33020021,49.9,22.7291,5.65599,20.2669
3,33021467,33022208,741,33022013,38.1,18.4972,5.58553,16.1824
3,33022463,33023090,627,33022818,42.39,31.1678,9.77287,28.4508
3,33023608,33024386,778,33023839,55.27,57.3404,17.9616,54.0679
3,33033170,33033399,229,33033319,13.42,8.90895,5.65739,7.03189
3,33050913,33051243,330,33051219,12.34,6.6833,4.44728,4.94305
3,33061756,33062116,360,33061915,22,12.6839,5.75017,10.6123
3,33073844,33074482,638,33074222,33.27,14.5376,4.89561,12.3799
3,33086106,33086278,172,33086152,11.81,7.02086,5.0256,5.25655
3,33091420,33092320,900,33091914,36.49,40.6645,17.0095,37.7118
3,33104551,33104798,247,33104692,19.32,10.7278,5.41515,8.74829
3,33112403,33112575,172,33112505,10.2,6.6749,4.74624,4.94037
3,33145155,33145382,227,33145286,12.34,9.23022,6.05347,7.33552
3,33152497,33152766,269,33152538,10.2,7.07064,5.00153,5.30469
3,33159272,33159514,242,33159318,12.34,9.15703,6.00659,7.26593
3,33162462,33162852,390,33162566,24.15,18.4988,8.38236,16.1824
3,33163404,33163611,207,33163504,12.34,9.94514,6.51075,8.01097
3,33167208,33167654,446,33167385,49.9,49.9764,16.8022,46.831
3,33181546,33182350,804,33181633,20.93,5.83711,3.1325,4.1677
3,33201810,33202387,577,33201917,12.88,6.531,4.52952,4.80714
3,33210717,33211396,679,33211034,18.78,13.3182,7.27245,11.2176
3,33254575,33254802,227,33254615,9.12,6.95302,5.06111,5.19463
3,33260050,33260564,514,33260278,34.34,20.6283,7.0685,18.2347
3,33260957,33261333,376,33261046,14.49,8.73016,5.35555,6.85937
3,33288450,33288803,353,33288598,22,10.2238,4.60013,8.27378
3,33327678,33327946,268,33327837,17.17,8.61674,4.6308,6.75254
3,33329669,33329849,180,33329776,10.73,6.83949,5.08497,5.09229
3,33333163,33333462,299,33333301,13.42,7.53305,4.80501,5.73483
3,33390208,33390474,266,33390350,18.24,17.1211,9.3912,14.8603
3,33391127,33391390,263,33391285,10.2,3.53412,2.79886,2.05441
3,33393606,33393778,172,33393673,19.85,5.28566,2.97918,3.65346
3,33401938,33402546,608,33402244,91.76,121.165,34.1025,117.249
3,33416954,33417602,648,33417141,27.9,17.3804,7.22582,15.1089
3,33424662,33424862,200,33424734,26.29,4.48555,2.27446,2.91313
3,33436627,33437444,817,33436995,49.37,60.9643,22.8527,57.6355
3,33441277,33441480,203,33441387,13.95,11.5421,7.60549,9.51925
3,33458737,33459465,728,33459092,32.2,37.36,16.598,34.4842
3,33463752,33463966,214,33463907,10.2,8.00846,5.60444,6.18006
3,33480263,33481345,1082,33480793,45.07,44.7429,15.3582,41.7033
3,33493275,33493677,402,33493635,11.81,7.80629,5.55012,5.99267
3,33508069,33508241,172,33508195,11.81,7.56634,5.38941,5.76464
3,33543664,33543857,193,33543712,8.59,3.62443,3.19521,2.12894
3,33549763,33550142,379,33550029,22.54,10.2238,4.70745,8.27378
3,33559889,33560061,172,33559978,11.27,7.80629,5.31754,5.99267
3,33560341,33560734,393,33560471,21.46,18.4605,9.38662,16.149
3,33568780,33569103,323,33568962,33.81,16.81,5.80098,14.5592
3,33574261,33574433,172,33574316,11.27,8.19382,5.56653,6.35162
3,33587039,33587405,366,33587189,33.81,19.2735,6.78742,16.9294
3,33589596,33590001,405,33589734,18.24,9.25272,4.81111,7.34867
3,33622151,33622774,623,33622503,50.44,35.7138,9.70576,32.8802
3,33640674,33641056,382,33640832,34.88,24.1418,8.75955,21.6341
3,33653263,33653723,460,33653452,11.81,8.92868,6.30179,7.04957
3,33676723,33676976,253,33676923,11.81,8.84939,6.2489,6.97542
3,33682122,33682638,516,33682517,16.63,10.2513,5.87822,8.29607
3,33712198,33712412,214,33712355,14.49,6.17368,3.87206,4.46501
3,33728857,33729619,762,33729467,24.15,13.6949,5.892,11.5776
3,33739320,33739498,178,33739434,14.49,8.2328,5.05491,6.38781
3,33767172,33767513,341,33767420,26.29,5.19227,2.48123,3.56647
3,33775589,33775982,393,33775908,9.66,7.09034,5.42186,5.31608
3,33787494,33788001,507,33787746,46.68,48.3027,17.0985,45.1896
3,33791621,33792363,742,33792027,38.64,19.3008,5.93699,16.9549
3,33796677,33797435,758,33796830,50.44,29.0576,7.34865,26.3949
3,33803371,33804210,839,33803934,260.79,470.139,102.743,465.071
3,33805724,33806334,610,33806099,30.59,33.9249,15.5444,31.1338
3,33818419,33818766,347,33818621,20.39,14.2141,7.13029,12.0699
3,33829743,33830484,741,33830111,39.17,30.0967,10.043,27.4065
3,33832444,33832661,217,33832648,17.71,6.60524,3.74157,4.87489
3,33866351,33866632,281,33866515,14.49,12.5229,7.74412,10.4595
3,33869372,33869553,181,33869455,15.02,9.66069,5.54109,7.73611
3,33894948,33895447,499,33895233,46.15,58.2345,22.628,54.9477
3,33921079,33921470,391,33921271,25.22,19.6141,8.74009,17.2563
3,33925418,33925748,330,33925572,13.95,9.91357,6.5291,7.98103
3,33945382,33945832,450,33945537,16.1,15.2028,8.69731,13.0158
3,33962608,33963316,708,33962715,32.73,20.0531,7.31412,17.6814
3,33967337,33967559,222,33967411,10.2,7.57898,5.32913,5.77663
3,33980300,33980527,227,33980383,8.59,6.07118,4.87595,4.3716
3,33993122,33993430,308,33993286,20.93,20.1225,10.9637,17.7475
3,33993786,33994668,882,33994108,40.78,50.5516,21.2532,47.3931
3,34007040,34007401,361,34007180,20.93,8.71601,4.38549,6.84614
3,34036191,34036411,220,34036205,10.2,5.08049,3.73181,3.46239
3,34051266,34051984,718,34051420,16.63,7.66459,4.40866,5.85628
3,34074239,34074844,605,34074696,41.85,30.9328,10.041,28.2216
3,34127819,34128160,341,34127964,28.44,18.0108,7.18747,15.7104
3,34164884,34165331,447,34164999,10.73,5.08049,3.91068,3.46239
3,34172060,34172327,267,34172160,13.42,7.53305,4.80501,5.73483
3,34180773,34181109,336,34180967,13.95,11.3449,7.47582,9.33325
3,34197914,34198728,814,34198047,18.78,13.3182,7.27245,11.2176
3,34205866,34206608,742,34206349,12.34,7.42301,4.90509,5.63303
3,34232136,34232475,339,34232295,25.22,23.0543,10.7249,20.5816
3,34242454,34243057,603,34242618,19.85,13.1909,6.95142,11.0958
3,34270082,34270715,633,34270430,20.39,18.5137,9.70547,16.1957
3,34290512,34290684,172,34290617,9.66,6.22657,4.83613,4.51383
3,34297562,34297784,222,34297687,16.63,10.2513,5.87822,8.29607
3,34300104,34300994,890,34300182,33.81,16.81,5.80098,14.5592
3,34303793,34304265,472,34304158,26.29,11.2515,4.54891,9.24397
3,34310151,34310485,334,34310271,9.66,4.53173,3.68563,2.95595
3,34318192,34318535,343,34318324,22.54,12.6839,5.88432,10.6123
3,34324913,34325278,365,34325135,25.76,19.2851,8.73266,16.9395
3,34340109,34340427,318,34340311,14.49,8.73016,5.35555,6.85937
3,34346930,34347581,651,34347305,24.15,18.4988,8.38236,16.1824
3,34351641,34351829,188,34351757,16.63,7.66459,4.40866,5.85628
3,34355358,34356037,679,34355833,35.42,39.6152,16.7845,36.6821
3,34383099,34383555,456,34383345,17.17,11.2084,6.05708,9.20446
3,34389359,34389531,172,34389397,11.27,4.14638,3.06716,2.60805
3,34395145,34395526,381,34395304,34.88,16.4092,5.51647,14.1713
3,34422466,34423227,761,34422976,38.64,18.4972,5.66219,16.1824
3,34430477,34431199,722,34430801,47.76,33.8953,9.75151,31.1054
3,34438419,34438611,192,34438487,17.71,8.44714,4.67696,6.58876
3,34445330,34445588,258,34445502,17.17,11.4089,6.17314,9.39441
3,34450774,34451022,248,34450932,17.17,12.3443,6.72312,10.2876
3,34456567,34457298,731,34457103,42.93,33.5372,10.982,30.7572
3,34476795,34476987,192,34476960,18.24,7.07974,3.75282,5.3133
3,34488043,34488238,195,34488098,10.2,7.8601,5.50956,6.04223
3,34496470,34497376,906,34496851,91.22,88.4233,18.4445,84.7741
3,34515995,34516194,199,34516028,15.02,6.9063,4.00621,5.15424
3,34516493,34516729,236,34516612,15.02,8.63944,4.95205,6.77351
3,34517885,34518092,207,34517944,12.34,8.94405,5.87022,7.06464
3,34546997,34547714,717,34547384,78.88,88.7983,23.922,85.1455
3,34576882,34577062,180,34576992,24.68,6.96909,3.21046,5.20912
3,34596071,34596474,403,34596253,16.1,5.94584,3.41961,4.26127
3,34651944,34652195,251,34652041,30.05,12.3086,4.43567,10.255
3,34656916,34657411,495,34657321,18.78,8.65629,4.63474,6.78986
3,34660890,34661062,172,34660952,9.66,4.77049,3.84573,3.18253
3,34698401,34698718,317,34698646,17.17,8.24004,4.43634,6.39412
3,34724305,34724525,220,34724429,32.73,11.6335,4.10174,9.60756
3,34739169,34739805,636,34739522,66.54,84.8141,27.8211,81.2015
3,34741239,34741608,369,34741339,54.73,16.0226,3.71556,13.8089
3,34766764,34767059,295,34766880,36.49,33.6922,12.963,30.9076
3,34794161,34795372,1211,34794809,59.03,47.5043,12.0052,44.4047
3,34802727,34803629,902,34802853,33.27,20.4137,7.16332,18.0279
3,34805719,34807337,1618,34806289,49.37,62.8662,23.9753,59.5101
3,34832154,34832572,418,34832284,9.12,6.45521,4.74065,4.73579
3,34836775,34837570,795,34837273,18.24,9.25272,4.81111,7.34867
3,34843580,34844130,550,34843821,23.61,11.0053,4.92209,9.01184
3,34847114,34847710,596,34847448,40.78,38.9724,14.4473,36.0573
3,34854255,34854633,378,34854408,11.27,8.33119,5.65479,6.48342
3,34884613,34885040,427,34884769,32.73,25.358,9.89809,22.8106
3,34904493,34905472,979,34904831,157.76,233.568,52.9203,229.151
3,34911970,34912207,237,34912005,13.42,5.59393,3.67356,3.94023
3,34916378,34916635,257,34916505,16.63,10.2108,5.85402,8.26304
3,34932510,34932861,351,34932699,13.95,8.33754,5.49693,6.48829
3,34939060,34939391,331,34939270,17.17,12.8683,7.03658,10.7865
3,34946689,34947144,455,34946847,24.15,18.4988,8.38236,16.1824
3,34955177,34955738,561,34955569,32.2,15.9754,5.53268,13.7639
3,34960510,34960754,244,34960681,11.27,5.86499,4.08954,4.18662
3,34961428,34961837,409,34961646,50.98,51.6897,17.3257,48.5116
3,34965329,34966049,720,34965784,20.39,19.5636,10.3518,17.2102
3,34974353,34974697,344,34974511,22.54,14.0166,6.57466,11.8816
3,34992953,34993147,194,34993004,8.59,6.07118,4.87595,4.3716
3,35004852,35005204,352,35004877,19.85,6.46191,3.47571,4.74125
3,35015288,35015999,711,35015423,19.85,11.7462,6.11921,9.71608
3,35027073,35027882,809,35027571,27.37,26.9281,12.3872,24.3299
3,35046213,35046743,530,35046431,34.88,24.5802,8.96978,22.0525
3,35068221,35068528,307,35068366,15.02,12.5217,7.2708,10.4595
3,35100027,35100372,345,35100297,20.93,14.2141,7.30915,12.0699
3,35118811,35119015,204,35118896,12.88,6.531,4.52952,4.80714
3,35125468,35125727,259,35125646,13.95,9.48722,6.24755,7.57016
3,35128638,35129602,964,35129163,36.49,26.7525,9.37223,24.1571
3,35132327,35132509,182,35132444,11.81,4.25023,3.26331,2.69553
3,35139870,35140565,695,35140097,30.59,12.3086,4.51233,10.255
3,35166732,35167389,657,35167012,49.37,38.1325,10.9209,35.2361
3,35196986,35197255,269,35197141,12.88,9.45684,6.44789,7.54142
3,35202257,35202765,508,35202443,45.61,50.1032,18.5436,46.9552
3,35239868,35240323,455,35240181,16.1,12.3453,6.94478,10.288
3,35249747,35250223,476,35250052,19.32,13.1909,6.77255,11.0958
3,35252934,35253118,184,35253071,16.63,4.70182,2.93911,3.11745
3,35291350,35292101,751,35291620,31.12,11.3145,4.01536,9.30537
3,35310510,35311206,696,35310768,50.44,37.1881,10.2881,34.3151
3,35314438,35314789,351,35314557,13.42,5.46828,3.60376,3.81907
3,35324375,35324744,369,35324586,10.2,8.15019,5.69481,6.31189
3,35333669,35334063,394,35333920,34.88,11.7722,3.98657,9.74154
3,35349105,35349381,276,35349216,20.39,10.9285,5.34772,8.93958
3,35354447,35354800,353,35354560,25.22,14.0902,5.90547,11.9538
3,35380600,35381353,753,35381138,34.88,24.1418,8.75955,21.6341
3,35384438,35385857,1419,35384962,37.03,41.0617,16.605,38.0965
3,35424017,35424638,621,35424247,47.22,39.9702,12.2887,37.0316
3,35431154,35432026,872,35431717,38.1,18.4972,5.58553,16.1824
3,35442574,35442988,414,35442929,15.02,9.31879,5.34162,7.40747
3,35451761,35452568,807,35452167,15.56,13.7287,8.28072,11.6086
3,35456852,35457186,334,35456978,17.17,16.3639,9.17555,14.1298
3,35462211,35462868,657,35462616,114.83,154.709,38.6109,150.605
3,35472689,35473546,857,35472990,37.56,41.7136,17.2275,38.7367
3,35498884,35499520,636,35499158,40.25,15.8809,4.58279,13.6724
3,35504098,35504741,643,35504386,29.51,25.7166,11.0092,23.1544
3,35506516,35506995,479,35506753,38.64,30.3276,10.5638,27.6258
3,35509582,35509807,225,35509708,17.71,14.4434,8.23119,12.2908
3,35515797,35516037,240,35515933,17.17,11.9944,6.5158,9.95299
3,35520086,35520309,223,35520163,24.15,9.81711,4.19958,7.88891
3,35524980,35525937,957,35525530,36.49,19.3873,6.24815,17.0374
3,35532500,35532965,465,35532612,18.78,9.03208,4.82936,7.14984
3,35540040,35540375,335,35540230,9.12,6.95302,5.06111,5.19463
3,35543151,35543551,400,35543402,23.07,15.6349,7.06393,13.4304
3,35543827,35544061,234,35543945,10.2,6.12668,4.39381,4.42252
3,35570134,35570572,438,35570417,16.1,12.4256,6.99364,10.3671
3,35589502,35590299,797,35590133,13.95,11.0727,7.29633,9.07806
3,35619515,35620007,492,35619755,9.66,6.95302,5.32941,5.19463
3,35625811,35626340,529,35626148,23.07,13.5895,6.01847,11.4771
3,35627398,35627676,278,35627552,16.1,15.2028,8.69731,13.0158
3,35660021,35660241,220,35660174,9.12,5.31122,3.99962,3.67201
3,35675132,35675552,420,35675404,30.05,31.9219,14.0879,29.1774
3,35675932,35676656,724,35676335,47.22,19.1112,4.82209,16.7688
3,35702276,35702463,187,35702402,18.78,7.28745,3.95621,5.50397
3,35714460,35714659,199,35714555,12.88,7.08913,4.88609,5.31608
3,35724350,35724734,384,35724638,11.81,6.9701,4.99191,5.20991
3,35734466,35734906,440,35734635,12.88,6.6833,4.62615,4.94305
3,35741824,35742195,371,35741990,12.34,3.5627,2.66837,2.07977
3,35752929,35753758,829,35753435,23.61,11.0053,4.92209,9.01184
3,35767039,35767527,488,35767365,35.42,25.6604,9.10393,23.0988
3,35779781,35780179,398,35780102,18.78,4.75456,2.82587,3.16814
3,35789505,35790328,823,35790183,23.07,17.4005,8.02462,15.1232
3,35818768,35819208,440,35818964,19.32,7.77017,3.9621,5.95923
3,35825872,35826290,418,35826139,11.81,7.28458,5.20115,5.50318
3,35838534,35838805,271,35838641,22.54,16.8295,8.13875,14.5769
3,35840641,35841001,360,35840867,15.56,11.6638,6.97031,9.63561
3,35861600,35862098,498,35861915,20.39,16.8496,8.68841,14.5968
3,35890745,35891232,487,35891020,54.2,14.7987,3.4498,12.6332
3,35891438,35891699,261,35891464,15.02,5.14305,3.12497,3.51917
3,35906928,35907260,332,35907099,22.54,9.962,4.58995,8.02752
3,35916158,35916380,222,35916294,12.34,8.80727,5.7827,6.93423
3,35920177,35920372,195,35920304,11.27,6.6783,4.59775,4.94305
3,35923011,35923342,331,35923200,25.76,16.9805,7.47399,14.7235
3,35930225,35930569,344,35930453,10.73,3.53412,2.93301,2.05441
3,35934351,35934715,364,35934477,17.71,8.44714,4.67696,6.58876
3,35954893,35955144,251,35954984,13.95,11.3449,7.47582,9.33325
3,35958333,35958515,182,35958455,8.59,6.07118,4.87595,4.3716
3,35968038,35968568,530,35968408,24.68,18.4988,8.56122,16.1824
3,35973661,35973997,336,35973831,15.02,12.4302,7.2145,10.371
3,35978765,35979007,242,35978866,15.02,10.9153,6.28919,8.92951
3,35982670,35983044,374,35982783,8.05,5.78008,4.41588,4.11497
3,35987784,35988202,418,35987949,28.44,18.3673,7.35997,16.0583
3,36007346,36007886,540,36007472,17.71,16.235,9.36517,14.0101
3,36039347,36039920,573,36039692,69.76,52.4011,11.4867,49.2111
3,36044390,36044588,198,36044460,12.34,9.94514,6.51075,8.01097
3,36047422,36047594,172,36047478,9.66,6.95302,5.32941,5.19463
3,36060586,36060908,322,36060680,10.2,7.38052,5.20137,5.59319
3,36070268,36070803,535,36070427,27.37,8.74288,3.54584,6.87111
3,36072275,36072447,172,36072373,14.49,6.63603,4.128,4.90271
3,36134182,36135052,870,36134531,37.56,30.1678,10.7715,27.476
3,36151691,36152237,546,36151903,23.07,17.4005,8.02462,15.1232
3,36171696,36172157,461,36171948,27.37,12.0029,4.72778,9.96031
3,36180257,36180577,320,36180410,27.37,24.5662,10.9846,22.0411
3,36182904,36183571,667,36183215,31.12,17.9708,6.48162,15.672
3,36187237,36187560,323,36187408,13.95,4.81166,3.36749,3.21834
3,36222062,36222272,210,36222196,11.27,5.86499,4.08954,4.18662
3,36229417,36229725,308,36229608,20.93,20.4248,11.1539,18.0346
3,36233418,36234069,651,36233958,11.27,9.2473,6.24072,7.34654
3,36240538,36241268,730,36240918,30.59,25.4237,10.5288,22.8717
3,36252672,36253436,764,36253330,28.44,10.8899,4.2057,8.90652
3,36291004,36291246,242,36291079,15.02,4.1611,2.67081,2.62147
3,36296417,36296603,186,36296572,10.73,5.08049,3.91068,3.46239
3,36300070,36300411,341,36300280,12.88,7.94909,5.4468,6.12704
3,36346750,36347575,825,36347296,34.34,31.1203,12.2208,28.4041
3,36378210,36379378,1168,36378650,31.66,31.5635,13.7456,28.834
3,36384745,36385380,635,36385110,56.88,72.8747,26.4678,69.3895
3,36405171,36405790,619,36405433,60.64,82.458,29.8277,78.87
4,8043,8256,213,8170,16.1,10.0449,5.5803,8.10602
4,41836,42087,251,41962,14.49,10.596,6.51862,8.62131
4,88384,89441,1057,89272,22.54,8.40735,3.92288,6.55567
4,101052,101680,628,101416,61.17,67.6886,20.7242,64.2628
4,114693,115646,953,115055,57.42,51.9784,14.6041,48.7954
4,122699,123081,382,122971,12.34,10.3787,6.78663,8.41042
4,156273,156718,445,156558,16.63,14.9774,8.82792,12.805
4,159922,160253,331,160038,10.73,5.08049,3.91068,3.46239
4,174677,175048,371,174845,20.93,17.6942,9.4336,15.407
4,176302,176474,172,176387,16.63,7.471,4.30533,5.67959
4,183345,183846,501,183648,41.32,51.0108,20.8259,47.8462
4,235778,236162,384,236042,16.63,14.9774,8.82792,12.805
4,249990,250448,458,250142,27.37,29.5336,13.96,26.8592
4,259249,259576,327,259394,47.22,17.6679,4.46325,15.3827
4,273260,273744,484,273576,10.73,7.38052,5.45068,5.59319
4,273959,274251,292,274191,11.27,5.86499,4.08954,4.18662
4,313764,314328,564,314251,17.17,15.1709,8.44232,12.9894
4,325591,325886,295,325786,13.42,10.8904,6.91833,8.90674
4,359396,360358,962,359778,33.27,19.6848,6.85386,17.3244
4,371777,372252,475,372043,25.22,23.0543,10.7249,20.5816
4,373230,373481,251,373327,10.2,6.31677,4.51574,4.60206
4,376224,376822,598,376536,60.64,35.1427,7.7045,32.3205
4,395951,396792,841,396163,33.27,31.1873,12.599,28.4685
4,401446,401885,439,401757,12.34,9.15703,6.00659,7.26593
4,412025,412704,679,412287,18.78,16.5064,9.26426,14.2617
4,415942,416489,547,416320,15.02,12.34,7.15906,10.2835
4,417110,417633,523,417290,25.22,12.6201,5.24406,10.5527
4,417881,418083,202,417979,13.95,8.90895,5.86799,7.03189
4,428275,428918,643,428796,16.63,11.9584,6.92098,9.91801
4,436560,436732,172,436669,12.88,7.94909,5.4468,6.12704
4,456499,457032,533,456608,21.46,7.73977,3.74401,5.9295
4,458804,459079,275,458950,11.27,9.2473,6.24072,7.34654
4,467897,468073,176,467970,14.49,9.45909,5.80432,7.5436
4,475409,475581,172,475481,11.27,9.17543,6.19503,7.28375
4,476368,476595,227,476438,11.27,8.19382,5.56653,6.35162
4,497543,497740,197,497593,9.12,7.09034,5.1489,5.31608
4,540057,540253,196,540180,12.88,10.3787,7.05958,8.41042
4,547281,547483,202,547318,9.66,5.26939,4.18321,3.63805
4,552534,553402,868,553084,31.66,26.6287,10.8865,24.0384
4,561882,562553,671,562135,18.24,15.619,8.46729,13.4159
4,570710,571156,446,570859,18.24,12.1886,6.41482,10.1383
4,572370,572654,284,572386,9.66,4.77049,3.84573,3.18253
4,578387,578656,269,578493,24.15,25.633,12.5886,23.0742
4,593335,593922,587,593619,27.37,4.25308,2.18205,2.69831
4,600079,600898,819,600762,15.56,12.8051,7.69441,10.7244
4,602214,602994,780,602569,74.59,108.811,37.1986,104.98
4,621235,621484,249,621339,17.17,11.5982,6.28328,9.57299
4,631811,631983,172,631899,11.81,7.56634,5.38941,5.76464
4,648591,649315,724,649167,18.78,13.3182,7.27245,11.2176
4,657919,658136,217,658086,22,9.962,4.48531,8.02752
4,659241,659537,296,659267,15.56,4.9285,3.1248,3.32621
4,706438,706644,206,706536,11.81,5.72617,4.17925,4.06273
4,724743,724962,219,724883,17.17,14.4434,7.9951,12.2908
4,784786,785022,236,784934,17.71,11.2084,6.23595,9.20446
4,799339,799870,531,799631,59.03,34.2015,7.50327,31.4035
4,811232,811404,172,811318,12.34,10.3787,6.78663,8.41042
4,842479,842982,503,842636,15.56,12.5217,7.51427,10.4595
4,869660,869985,325,869801,26.29,28.0995,13.4318,25.4647
4,896694,896995,301,896893,15.56,12.5217,7.51427,10.4595
