chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
2,1007552,1007912,360,1007729,26.5,4.48555,2.29179,2.98962
2,1012851,1013397,546,1013145,138.57,135.352,20.5198,132.187
2,1015973,1017200,1227,1016710,120.39,111.552,18.0108,108.527
2,1031029,1031335,306,1031140,23.47,8.88724,3.99555,7.15436
2,1031532,1031980,448,1031592,21.2,11.5917,5.44815,9.75791
2,1037262,1037474,212,1037377,20.44,9.32434,4.57229,7.57321
2,1050824,1051610,786,1051465,23.47,11.0053,4.89456,9.19069
2,1081492,1081783,291,1081628,21.2,11.7967,5.5503,9.95604
2,1096234,1096611,377,1096397,40.13,19.783,5.75257,17.7331
2,1114032,1114274,242,1114146,30.29,14.5288,5.28504,12.6071
2,1117971,1118255,284,1118105,20.44,7.86401,3.90637,6.17293
2,1134799,1135323,524,1135057,37.86,10.934,3.53267,9.12193
2,1138831,1139043,212,1138895,37.1,13.1317,4.05126,11.2495
2,1142424,1142755,331,1142575,15.9,7.33522,4.46473,5.66609
2,1143173,1143602,429,1143423,18.17,9.77723,5.06481,8.00639
2,1147415,1148235,820,1147836,65.12,39.9516,8.26475,37.5585
2,1193064,1193269,205,1193081,16.66,7.39148,4.26885,5.72135
2,1210594,1210858,264,1210723,30.29,16.5233,6.08587,14.5491
2,1216345,1216585,240,1216458,21.2,12.4171,5.86492,10.555
2,1292577,1294280,1703,1293924,59.06,39.6957,9.19059,37.3057
2,1313747,1314038,291,1313915,15.14,7.33522,4.2647,5.66609
2,1335183,1335722,539,1335403,113.58,100.279,16.3683,97.3257
2,1339591,1340114,523,1339816,51.49,16.8899,4.03759,14.9077
2,1342253,1342544,291,1342386,25.74,11.563,4.89017,9.73091
2,1350730,1350974,244,1350824,24.23,6.96909,3.15375,5.32484
2,1387997,1388292,295,1388142,74.2,33.5931,5.78494,31.2927
2,1389291,1389611,320,1389426,22.72,11.3877,5.28776,9.56202
2,1458213,1458817,604,1458729,23.47,10.3656,4.61315,8.57349
2,1469557,1469916,359,1469586,17.42,4.24476,2.63075,2.76834
2,1472271,1472876,605,1472642,44.67,28.5538,8.28929,26.3355
2,1488469,1489954,1485,1489303,34.07,19.6397,6.61138,17.5922
2,1497297,1498169,872,1497748,56.03,48.6022,13.3252,46.1005
2,1516236,1516791,555,1516588,53.76,19.8089,4.56335,17.7585
2,1547145,1547742,597,1547471,302.12,368.891,37.8897,365.024
2,1552755,1552975,220,1552813,15.9,7.33522,4.46473,5.66609
2,1574879,1575418,539,1575225,31.8,17.8356,6.56036,15.8301
2,1582379,1582900,521,1582671,47.7,24.6693,6.44216,22.5183
2,1585984,1586527,543,1586235,79.5,75.2597,17.2405,72.4955
2,1608963,1609884,921,1609534,39.37,30.0967,10.0934,27.8511
2,1613085,1613369,284,1613185,31.04,13.0386,4.57781,11.1594
2,1614443,1614861,418,1614762,15.14,6.9063,4.03593,5.26512
2,1637839,1638161,322,1638012,20.44,7.09102,3.57401,5.43964
2,1648713,1648934,221,1648798,24.99,10.4717,4.61338,8.67641
2,1657941,1658244,303,1658078,31.8,11.0444,4.01246,9.22845
2,1664681,1665428,747,1665110,87.08,41.0143,6.14844,38.6072
2,1696662,1696906,244,1696798,21.96,8.88391,4.32769,7.1514
2,1701997,1702539,542,1702296,22.72,8.40735,3.9526,6.69285
2,1704028,1704758,730,1704561,51.49,44.374,13.1222,41.9234
2,1718686,1719004,318,1718909,27.26,10.202,4.03696,8.4155
2,1720510,1721010,500,1720744,87.83,48.3999,7.61866,45.9017
2,1738409,1739000,591,1738818,31.04,5.90546,2.46497,4.31473
2,1741143,1741970,827,1741701,33.32,20.6724,7.28504,18.601
2,1743744,1744075,331,1743878,49.22,19.7645,4.81468,17.7152
2,1760187,1760836,649,1760573,54.52,49.8222,14.6661,47.307
2,1765680,1766205,525,1765872,16.66,7.08173,4.10606,5.43156
2,1779771,1780108,337,1779941,21.96,8.18338,4.01722,6.47807
2,1794353,1795311,958,1794866,105.25,108.908,21.6151,105.899
2,1812394,1812819,425,1812561,56.79,43.893,11.5163,41.4491
2,1815791,1816289,498,1816117,37.86,12.253,3.88593,10.3989
2,1875268,1876311,1043,1875460,45.43,18.7769,4.93686,16.7493
2,1887284,1887602,318,1887470,15.9,4.1611,2.81682,2.69117
2,1890427,1890974,547,1890630,27.26,18.1932,7.46513,16.1779
2,1896112,1896384,272,1896300,28.02,14.8929,5.68939,12.9627
2,1896723,1896936,213,1896873,22.72,8.40735,3.9526,6.69285
2,1898252,1898536,284,1898357,34.07,9.2175,3.18849,7.47313
2,1915111,1915553,442,1915385,43.16,24.4518,6.88703,22.3068
2,1926262,1926786,524,1926447,70.42,57.9444,13.1574,55.3418
2,1935193,1935425,232,1935265,16.66,5.77542,3.44851,4.1977
2,1952285,1952565,280,1952444,38.62,15.9632,4.84606,14.0034
2,1956906,1957336,430,1956972,14.39,5.10192,3.28071,3.56839
2,1965976,1967184,1208,1966847,57.55,52.0342,14.6622,49.4954
2,1987360,1987565,205,1987479,19.69,7.85298,4.07261,6.16329
2,1996326,1996649,323,1996463,53,28.7091,6.75038,26.4857
2,2002978,2003423,445,2003079,31.04,10.1584,3.64558,8.3733
2,2014262,2014537,275,2014427,27.26,9.06057,3.63924,7.321
2,2021776,2022065,289,2021882,33.32,18.7898,6.49374,16.7619
2,2025230,2025641,411,2025401,24.23,13.6601,5.89485,11.7624
2,2027789,2028152,363,2027962,24.99,15.2291,6.86505,13.2852
2,2092402,2092644,242,2092551,60.57,18.3587,3.84843,16.3414
2,2097591,2098073,482,2097766,31.04,18.6227,6.74411,16.5984
2,2103243,2103676,433,2103482,20.44,7.09102,3.57401,5.43964
2,2103983,2104724,741,2104371,37.86,20.5022,6.56407,18.4351
2,2108172,2108559,387,2108226,18.17,7.28745,3.83449,5.6259
2,2109756,2110327,571,2110183,52.25,39.9931,10.8776,37.5991
2,2137351,2137877,526,2137600,92.38,100.98,23.3442,98.0211
2,2156921,2158013,1092,2157429,495.2,860.967,112.696,856.527
2,2165447,2165708,261,2165522,18.93,8.63095,4.65646,6.90939
2,2179421,2179689,268,2179571,21.2,12.4171,5.86492,10.555
2,2220617,2221256,639,2221082,43.92,31.0409,9.57714,28.7807
2,2246333,2247126,793,2246535,22.72,13.3364,6.26497,11.4483
2,2247742,2248059,317,2247792,22.72,4.17504,2.37156,2.70354
2,2263043,2263310,267,2263143,29.53,17.2847,6.6551,15.2933
2,2264561,2265055,494,2264808,104.49,63.4175,8.79098,60.7597
2,2267150,2267475,325,2267273,22.72,8.40735,3.9526,6.69285
2,2285910,2286225,315,2286086,28.77,19.2122,7.86518,17.1738
2,2286530,2287075,545,2286902,44.67,15.315,4.15218,13.3688
2,2288737,2289341,604,2288937,30.29,20.3845,7.82186,18.3188
2,2294427,2294821,394,2294630,40.13,20.1593,5.87584,18.1026
2,2295677,2295924,247,2295832,21.96,9.46042,4.59168,7.70307
2,2300716,2301162,446,2300894,15.9,6.9063,4.22523,5.26512
2,2319191,2319652,461,2319422,25.74,13.241,5.62861,11.3566
2,2356137,2356569,432,2356450,15.9,7.33522,4.46473,5.66609
2,2387543,2388072,529,2387775,69.66,53.2903,11.7769,50.7358
2,2397494,2398027,533,2397729,37.86,10.934,3.53267,9.12193
2,2413292,2413574,282,2413461,32.56,13.4907,4.69357,11.5973
2,2423476,2423723,247,2423645,29.53,11.5922,4.36147,9.75791
2,2424216,2424705,489,2424389,29.53,13.5501,5.08838,11.6545
2,2425985,2426422,437,2426269,31.8,14.8629,5.3554,12.9339
2,2427911,2428885,974,2428175,29.53,19.0786,7.49209,17.0459
2,2434559,2435270,711,2434966,34.83,15.306,5.11865,13.3601
2,2446912,2447610,698,2447112,50.73,38.2797,10.7943,35.9114
2,2463791,2463996,205,2463913,23.47,11.0053,4.89456,9.19069
2,2466341,2466649,308,2466451,22.72,11.044,5.12382,9.22826
2,2477288,2477766,478,2477583,29.53,16.4021,6.26326,14.4304
2,2504758,2505392,634,2505121,76.48,61.484,12.9126,58.8447
2,2512483,2512930,447,2512760,30.29,16.9986,6.28641,15.0137
2,2528056,2528625,569,2528231,55.27,42.8421,11.2549,40.4117
2,2540110,2540770,660,2540421,432.35,629.145,64.2958,624.956
2,2556654,2557461,807,2557220,34.83,20.6283,7.16611,18.5571
2,2564045,2564969,924,2564626,99.19,114.678,26.4677,111.632
2,2619839,2620082,243,2619879,13.63,5.83374,3.86465,4.25018
2,2627053,2627372,319,2627209,19.69,10.6366,5.46486,8.83479
2,2642426,2642805,379,2642605,24.23,6.96909,3.15375,5.32484
2,2652985,2653205,220,2653143,20.44,5.83711,3.06343,4.2523
2,2672924,2673250,326,2673082,38.62,12.8929,3.96165,11.017
2,2692826,2693435,609,2693104,106.01,91.8117,15.4076,88.9177
2,2731304,2731600,296,2731305,11.36,4.29711,3.1764,2.81917
2,2732778,2733769,991,2733072,36.34,19.3873,6.22416,17.3444
2,2753511,2753716,205,2753603,14.39,3.6454,2.56442,2.21863
2,2768710,2769078,368,2768891,43.16,27.5537,8.01445,25.3531
2,2769353,2769939,586,2769720,51.49,24.3495,5.83207,22.2066
2,2771253,2771814,561,2771566,125.69,156.519,33.4686,153.251
2,2823287,2823877,590,2823623,216.56,201.66,19.7778,198.222
2,2834256,2834782,526,2834580,40.89,24.8312,7.688,22.6784
2,2836106,2836632,526,2836323,34.83,22.7513,8.10005,20.636
2,2839499,2840088,589,2839637,37.86,17.6823,5.55133,15.6805
2,2846012,2846486,474,2846266,25.74,15.7554,6.83823,13.8005
2,2866021,2866595,574,2866315,61.33,32.9218,6.92579,30.6297
2,2873690,2874046,356,2873868,48.46,26.1325,6.72467,23.9547
2,2874514,2875113,599,2874849,326.35,413.331,42.1568,409.396
2,2883782,2883989,207,2883789,21.2,4.47616,2.4668,2.9816
2,2885067,2886090,1023,2885272,88.59,64.0089,11.1988,61.3467
2,2901551,2901773,222,2901663,17.42,8.28469,4.51909,6.57369
2,2904650,2905066,416,2904845,50.73,29.0576,7.39021,26.8266
2,2925712,2926157,445,2925988,22.72,11.3376,5.2637,9.51345
2,2940089,2940436,347,2940276,28.02,10.8899,4.14513,9.0807
2,2941485,2941844,359,2941565,28.77,9.40622,3.73564,7.65184
2,2962513,2962892,379,2962695,45.43,19.5921,5.15902,17.5458
2,2968212,2968551,339,2968366,36.34,15.2722,4.80939,13.328
2,2968911,2969276,365,2969091,46.19,24.3647,6.41582,22.2213
2,2984760,2985106,346,2984951,21.2,9.11024,4.28429,7.36822
2,2985442,2985989,547,2985708,51.49,39.3044,10.9056,36.9221
2,3017030,3017360,330,3017228,17.42,7.54908,4.14385,5.87266
2,3020752,3021242,490,3021044,46.95,28.6849,7.99092,26.4631
2,3030352,3031286,934,3030961,152.19,139.674,18.281,136.487
2,3080832,3081969,1137,3081776,45.43,37.0673,11.6078,34.7146
2,3089564,3089984,420,3089645,24.23,9.57964,4.11918,7.81875
2,3121431,3121681,250,3121600,21.2,11.5917,5.44815,9.75791
2,3123719,3123989,270,3123887,25.74,14.9418,6.43357,13.0107
2,3125051,3126117,1066,3125845,70.42,60.8958,14.2837,58.2626
2,3165461,3165937,476,3165701,53,35.7491,9.00051,33.4173
2,3166702,3167309,607,3167078,42.4,27.7519,8.34261,25.5472
2,3185591,3185887,296,3185758,19.69,9.02037,4.63363,7.28146
2,3193582,3194116,534,3193930,40.13,10.3449,3.16391,8.55383
2,3213489,3213911,422,3213834,13.63,4.89124,3.33813,3.36933
2,3223019,3223549,530,3223279,94.65,92.7651,19.2181,89.8631
2,3225370,3225692,322,3225533,20.44,7.50951,3.75224,5.83559
2,3262009,3262303,294,3262163,24.99,6.96909,3.24839,5.32484
2,3287362,3287794,432,3287563,20.44,11.5169,5.66489,9.68567
2,3292342,3292695,353,3292499,66.63,37.475,7.51471,35.1169
2,3295830,3296323,493,3296032,29.53,10.0007,3.81628,8.21932
2,3296842,3297391,549,3296951,20.44,10.9285,5.36101,9.11707
2,3309156,3309797,641,3309364,40.89,26.6268,8.41633,24.4408
2,3312345,3312884,539,3312758,25.74,10.6646,4.51762,8.86073
2,3314882,3315521,639,3315144,34.07,24.7086,8.82905,22.5573
2,3333164,3333592,428,3333312,32.56,13.4907,4.69357,11.5973
2,3340399,3340727,328,3340435,27.26,5.64714,2.56897,4.07502
2,3342488,3344117,1629,3343047,77.23,26.3572,4.34628,24.1756
2,3360524,3361054,530,3360694,70.42,29.385,5.28829,27.1504
2,3386932,3387446,514,3387228,35.59,24.3834,8.54854,22.2395
2,3391377,3392158,781,3391775,161.28,138.387,16.2281,135.207
2,3404207,3404531,324,3404358,39.37,22.2509,6.79634,20.1501
2,3430891,3431178,287,3430893,16.66,3.47491,2.40083,2.06385
2,3452833,3453593,760,3453192,31.8,13.0386,4.68598,11.1594
2,3460712,3461040,328,3460912,23.47,7.40967,3.42277,5.73913
2,3468950,3469249,299,3469081,29.53,10.0007,3.81628,8.21932
2,3485656,3486591,935,3486105,37.86,26.0372,8.86693,23.8613
2,3493062,3493325,263,3493163,29.53,8.93646,3.4733,7.20213
2,3503916,3504273,357,3504104,26.5,3.87501,2.1155,2.42868
2,3512849,3513399,550,3513289,18.93,5.70039,3.25382,4.12587
2,3517475,3517792,317,3517662,37.86,12.253,3.88593,10.3989
2,3528028,3528515,487,3528164,15.9,7.33522,4.46473,5.66609
2,3533554,3534053,499,3533864,43.16,36.0313,11.6657,33.6932
2,3538698,3538962,264,3538773,42.4,16.2213,4.51638,14.2534
2,3543552,3544005,453,3543812,38.62,4.41766,1.98083,2.93233
2,3559680,3560576,896,3559971,15.9,6.9063,4.22523,5.26512
2,3574122,3574694,572,3574424,44.67,30.6829,9.1348,28.4281
2,3581077,3581284,207,3581252,17.42,5.26629,3.06921,3.71582
2,3590689,3591436,747,3591135,24.23,15.2291,6.66502,13.2852
2,3633236,3633557,321,3633326,47.7,21.1429,5.41142,19.0635
2,3666573,3667151,578,3666838,102.98,119.37,27.4678,116.296
2,3678461,3679201,740,3678847,60.57,48.6881,12.315,46.1853
2,3681700,3682066,366,3681868,27.26,18.1932,7.46513,16.1779
2,3690547,3691275,728,3690865,74.2,41.6804,7.52043,39.2654
2,3707772,3707988,216,3707935,18.17,8.85101,4.58946,7.12093
2,3708941,3710125,1184,3709415,81.78,72.5378,15.6034,69.7965
2,3712250,3712556,306,3712446,28.02,12.939,4.90133,11.0623
2,3731902,3732125,223,3732024,21.2,9.46042,4.44024,7.70307
2,3745785,3746366,581,3746060,86.32,67.1998,12.4742,64.5084
2,3755214,3755929,715,3755403,38.62,11.5287,3.6015,9.69704
2,3765535,3766289,754,3766038,38.62,19.1379,5.87782,17.1036
2,3772535,3772794,259,3772631,22.72,7.06705,3.41477,5.41719
2,3774822,3775295,473,3775239,14.39,6.57083,4.06468,4.94352
2,3802611,3803084,473,3802881,99.19,90.2224,16.6986,87.3401
2,3812593,3812889,296,3812739,23.47,10.7893,4.79858,8.98286
2,3817109,3817356,247,3817227,21.2,12.4171,5.86492,10.555
2,3821456,3821731,275,3821629,20.44,11.5169,5.66489,9.68567
2,3826530,3826756,226,3826611,27.26,11.7547,4.61367,9.91689
2,3849085,3849455,370,3849280,35.59,17.6559,5.78006,15.6573
2,3854968,3855217,249,3855062,23.47,9.09299,4.0788,7.35131
2,3867046,3867722,676,3867296,43.92,29.2884,8.84276,27.055
2,3871906,3872200,294,3872036,43.92,23.4663,6.66421,21.3391
2,3874028,3874401,373,3874073,16.66,6.22367,3.66883,4.61768
2,3876104,3876322,218,3876262,18.17,7.25775,3.82074,5.59977
2,3925380,3925614,234,3925443,24.23,13.087,5.62541,11.2063
2,3959897,3960569,672,3960232,28.02,10.8899,4.14513,9.0807
2,3989867,3990970,1103,3990662,54.52,45.5741,12.7275,43.1091
2,3996609,3997284,675,3996910,60.57,48.0766,12.0735,45.5822
2,4000503,4000835,332,4000631,19.69,10.6366,5.46486,8.83479
2,4046522,4046912,390,4046619,13.63,4.11731,2.92587,2.65392
2,4058102,4058307,205,4058262,14.39,6.57083,4.06468,4.94352
2,4077210,4078181,971,4077872,68.15,52.1437,11.5245,49.6019
2,4106081,4106541,460,4106177,21.96,12.4171,6.06494,10.555
2,4127994,4128209,215,4128166,15.9,5.74621,3.60361,4.16954
2,4134121,4134554,433,4134265,36.34,19.3873,6.22416,17.3444
2,4134781,4135265,484,4135040,80.26,41.1252,6.77181,38.7166
2,4138235,4138440,205,4138333,21.2,8.59418,4.05946,6.87428
2,4139820,4140348,528,4140063,204.44,204.758,22.8267,201.309
2,4140823,4141390,567,4141194,41.65,26.3447,8.03869,24.1632
2,4141676,4142541,865,4141916,79.5,35.3093,5.75033,32.9833
2,4158315,4158520,205,4158402,20.44,11.5169,5.66489,9.68567
2,4161937,4162377,440,4162327,18.93,6.89911,3.80083,5.26007
2,4164230,4164447,217,4164344,22.72,4.17504,2.37156,2.70354
2,4164612,4165834,1222,4165477,40.89,10.3449,3.22216,8.55383
2,4176290,4176531,241,4176370,17.42,6.60524,3.68306,4.97574
2,4182977,4183285,308,4183145,24.23,13.087,5.62541,11.2063
2,4203127,4203423,296,4203292,18.93,9.77723,5.26484,8.00639
2,4207646,4208370,724,4207895,200.65,269.723,44.962,266.076
2,4208884,4209285,401,4209180,31.04,6.69973,2.67039,5.06739
2,4212590,4212950,360,4212820,23.47,9.09299,4.0788,7.35131
2,4223717,4224146,429,4223872,21.96,10.1034,4.89518,8.3191
2,4236045,4236768,723,4236352,165.07,110.256,10.5372,107.238
2,4238016,4239222,1206,4238839,33.32,14.5376,4.90231,12.615
2,4248195,4248688,493,4248373,45.43,10.9468,3.09541,9.13452
2,4263110,4263825,715,4263489,140.08,112.61,14.1079,109.578
2,4275621,4276128,507,4275878,90.11,95.0747,21.4921,92.1573
2,4276707,4277820,1113,4277093,44.67,34.0305,10.5702,31.7225
2,4283017,4283409,392,4283188,35.59,6.92954,2.61341,5.28767
2,4289835,4290128,293,4289931,21.96,11.1111,5.38993,9.29354
2,4299880,4300508,628,4300345,44.67,15.315,4.15218,13.3688
2,4324092,4324489,397,4324149,20.44,4.02702,2.38267,2.57038
2,4350886,4351965,1079,4351623,123.42,92.6171,12.4173,89.717
2,4361443,4361888,445,4361690,41.65,24.1693,7.20359,22.0287
2,4370997,4371438,441,4371269,46.95,35.299,10.6416,32.9733
2,4376670,4377265,595,4376952,51.49,30.1811,7.55776,27.9332
2,4391306,4391762,456,4391548,31.8,22.3551,8.66529,20.2494
2,4392609,4393244,635,4392963,97.68,95.6838,19.3484,92.7615
2,4403347,4403666,319,4403480,28.77,19.2122,7.86518,17.1738
2,4431077,4431836,759,4431443,408.88,698.431,102.47,694.153
2,4434186,4434606,420,4434406,25.74,4.08592,2.22869,2.6251
2,4436607,4437004,397,4436830,21.96,8.52379,4.16668,6.80584
2,4449855,4450084,229,4450036,28.02,10.9829,4.17795,9.16984
2,4450431,4450908,477,4450600,37.86,13.7765,4.3177,11.8761
2,4464183,4464388,205,4464221,19.69,10.6366,5.46486,8.83479
2,4495934,4496732,798,4496580,18.17,9.77723,5.06481,8.00639
2,4501033,4501444,411,4501171,20.44,10.2299,5.01029,8.44197
2,4506049,4506264,215,4506134,15.9,7.33522,4.46473,5.66609
2,4511279,4511541,262,4511454,18.17,5.70039,3.1302,4.12587
2,4517495,4517700,205,4517560,21.2,5.57451,2.85914,4.00473
2,4527278,4527687,409,4527549,29.53,18.251,7.09924,16.2353
2,4528997,4529608,611,4529357,22.72,12.2394,5.70498,10.3864
2,4540677,4542166,1489,4541027,29.53,20.2458,8.06521,18.1852
2,4548132,4549283,1151,4548914,48.46,34.9842,9.89198,32.6621
2,4563741,4564512,771,4564141,240.79,364.977,63.8726,361.118
2,4586986,4587323,337,4587150,30.29,12.4096,4.50503,10.5519
2,4590988,4591929,941,4591476,53.76,26.0153,6.08785,23.8396
2,4600919,4601216,297,4601062,21.2,7.26463,3.5073,5.60609
2,4605285,4605839,554,4605703,32.56,21.2954,7.84089,19.2116
2,4627171,4627583,412,4627384,24.99,11.8043,5.19743,9.96184
2,4640393,4641058,665,4640875,21.2,7.73977,3.7002,6.0537
2,4690510,4690757,247,4690644,17.42,6.60524,3.68306,4.97574
2,4693894,4694176,282,4694046,37.1,23.1653,7.47101,21.0437
2,4697305,4697919,614,4697541,53,23.6656,5.4003,21.5324
2,4718481,4718904,423,4718730,28.02,16.6828,6.46954,14.7049
2,4727390,4727740,350,4727546,17.42,8.93975,4.86478,7.20266
2,4728700,4729005,305,4728949,18.17,7.28745,3.83449,5.6259
2,4731741,4732285,544,4731982,55.27,21.2184,4.68955,19.1374
2,4743258,4743669,411,4743601,21.96,7.73977,3.8264,6.0537
2,4762138,4762519,381,4762401,21.2,11.1111,5.21216,9.29354
2,4763614,4764031,417,4763818,39.37,4.74966,2.01868,3.23915
2,4765820,4766387,567,4766153,96.92,86.3318,16.32,83.4784
2,4772000,4772453,453,4772195,28.77,15.1622,5.95462,13.2246
2,4814297,4814538,241,4814467,48.46,12.5625,3.29733,10.6971
2,4860525,4861126,601,4860701,28.02,12.7692,4.83598,10.8955
2,4862094,4862411,317,4862169,16.66,6.00897,3.56261,4.41247
2,4870534,4871135,601,4870858,121.91,118.619,20.0664,115.551
2,4877580,4878081,501,4877804,18.17,6.05926,3.28408,4.46062
2,4883243,4883944,701,4883561,99.19,82.7341,14.3131,79.9078
2,4896005,4896573,568,4896191,33.32,12.6807,4.28952,10.8118
2,4899901,4900443,542,4900112,40.89,24.6127,7.60219,22.4625
2,4919818,4920105,287,4919984,15.9,5.31046,3.38018,3.75515
2,4924633,4925043,410,4924935,31.8,16.9422,6.18319,14.9584
2,4942418,4943325,907,4942879,123.42,87.4846,11.311,84.6218
2,4974439,4975074,635,4974559,31.8,16.3817,5.95314,14.41
2,4980889,4981519,630,4981266,59.82,38.3354,8.86168,35.9664
2,4997538,4998242,704,4997904,19.69,7.81783,4.05624,6.12959
2,4999665,4999962,297,4999773,17.42,6.60524,3.68306,4.97574
2,5004148,5004734,586,5004550,31.04,15.1537,5.34077,13.2177
2,5007387,5008210,823,5007583,36.34,27.8544,9.86545,25.6464
2,5015087,5015442,355,5015253,30.29,21.2936,8.26523,19.21
2,5019439,5020480,1041,5020071,73.45,30.6511,5.31765,28.3977
2,5031919,5032135,216,5032001,21.2,10.565,4.9501,8.76667
2,5036354,5036665,311,5036510,34.83,13.3826,4.47882,11.4923
